#TEXT,TEXT,TEXT
id,chinese,english
magicWaterBallStrongTips,给单体目标造成{0}%法攻的水属性伤害,Deals ({0}% of magic ATK) water type magic damage to a single target
magicWaterColumnSlightTips,给单体目标造成{0}%法攻的水属性伤害,Deals ({0}% of magic ATK) water type magic damage to a single target
magicWaterColumnMediumTips,给单体目标造成{0}%法攻的水属性伤害,Deals ({0}% of magic ATK) water type magic damage to a single target
magicWaterColumnStrongTips,给单体目标造成{0}%法攻的水属性伤害,Deals ({0}% of magic ATK) water type magic damage to a single target
magicFireBallSlightTips,给单体目标造成{0}%法攻的火属性伤害,Deals ({0}% of magic ATK) fire type magic damage to a single target
magicFireBallMediumTips,给单体目标造成{0}%法攻的火属性伤害,Deals ({0}% of magic ATK) fire type magic damage to a single target
magicFireBallStrongTips,给单体目标造成{0}%法攻的火属性伤害,Deals ({0}% of magic ATK) fire type magic damage to a single target
magicFireColumnSlightTips,给单体目标造成{0}%法攻的火属性伤害,Deals ({0}% of magic ATK) fire type magic damage to a single target
magicFireColumnMediumTips,给单体目标造成{0}%法攻的火属性伤害,Deals ({0}% of magic ATK) fire type magic damage to a single target
magicFireColumnStrongTips,给单体目标造成{0}%法攻的火属性伤害,Deals ({0}% of magic ATK) fire type magic damage to a single target
magicEarthBallSlightTips,给单体目标造成{0}%法攻的暗属性伤害,Deals ({0}% of magic ATK) dark type magic damage to a single target
magicEarthBallMediumTips,给单体目标造成{0}%法攻的暗属性伤害,Deals ({0}% of magic ATK) dark type magic damage to a single target
magicEarthBallStrongTips,给单体目标造成{0}%法攻的暗属性伤害,Deals ({0}% of magic ATK) dark type magic damage to a single target
magicEarthColumnSlightTips,给单体目标造成{0}%法攻的暗属性伤害,Deals ({0}% of magic ATK) dark type magic damage to a single target
magicEarthColumnMediumTips,给单体目标造成{0}%法攻的暗属性伤害,Deals ({0}% of magic ATK) dark type magic damage to a single target
magicEarthColumnStrongTips,给单体目标造成{0}%法攻的暗属性伤害,Deals ({0}% of magic ATK) dark type magic damage to a single target
buffSpeedTips,使单体目标速度提升40%，持续3回合,Increases speed of a single target by 40% for 3 turns
buffSpeedSelfTips,使自身速度提升40%，持续3回合,Increases your speed by 40% for 3 turns
buffMagicTips,使单体目标智力提升80%，持续3回合,Increases intelligence of a single target by 80% for 3 turns
buffMagicSelfTips,使自身智力提升80%，持续3回合,Increases your intelligence by 80% for 3 turns
buffAttackTips,使单体目标力量提升80%，持续3回合,Increases strength of a single target by 80% for 3 turns
buffAttackSelfTips,使自身力量提升80%，持续3回合,Increases your strength by 80% for 3 turns
buffDefenseTips,使单体目标防御力提升80%，持续3回合,Increases defense of a single target by 80% for 3 turns
buffDefenseSelfTips,使自身防御力提升80%，持续3回合,Increases your defense by 80% for 3 turns
buffHotTips,使单体目标每回合回复25%法攻的生命值，持续3回合,Recovers (25% of magic ATK) HP for a single target each turn for 3 turns
debuffDefenseTips,使单体目标防御力降低80%，持续3回合,Reduces defense of a single target by 80% for 3 turns
debuffAttackTips,使单体目标力量降低80%，持续3回合,Reduces strength of a single target by 80% for 3 turns
debuffMagicTips,使单体目标智力降低80%，持续3回合,Reduces intelligence of a single target by 80% for 3 turns
debuffSpeedTips,使单体目标速度降低40%，持续3回合,Reduces speed of a single target by 40% for 3 turns
physicdebuffFireDotSlightTips,"给单体目标每回合造成{0}%物攻的火属性伤害,持续3回合",Deals ({0}% of physical ATK) fire type damage to a single target each turn for 3 turns
physicdebuffFireDotMediumTips,"给单体目标每回合造成{0}%物攻的火属性伤害,持续3回合",Deals ({0}% of physical ATK) fire type damage to a single target each turn for 3 turns
physicdebuffFireDotStrongTips,"给单体目标每回合造成{0}%物攻的火属性伤害,持续3回合",Deals ({0}% of physical ATK) fire type damage to a single target each turn for 3 turns
physicdebuffWaterDotSlightTips,"给单体目标每回合造成{0}%物攻的水属性伤害,持续3回合",Deals ({0}% of physical ATK) water type damage to a single target each turn for 3 turns
physicdebuffWaterDotMediumTips,"给单体目标每回合造成{0}%物攻的水属性伤害,持续3回合",Deals ({0}% of physical ATK) water type damage to a single target each turn for 3 turns
physicdebuffWaterDotStrongTips,"给单体目标每回合造成{0}%物攻的水属性伤害,持续3回合",Deals ({0}% of physical ATK) water type damage to a single target each turn for 3 turns
physicdebuffPlantDotSlightTips,"给单体目标每回合造成{0}%物攻的木属性伤害,持续3回合",Deals ({0}% of physical ATK) grass type damage to a single target each turn for 3 turns
physicdebuffPlantDotMediumTips,"给单体目标每回合造成{0}%物攻的木属性伤害,持续3回合",Deals ({0}% of physical ATK) grass type damage to a single target each turn for 3 turns
physicdebuffPlantDotStrongTips,"给单体目标每回合造成{0}%物攻的木属性伤害,持续3回合",Deals ({0}% of physical ATK) grass type damage to a single target each turn for 3 turns
physicdebuffMetalDotSlightTips,"给单体目标每回合造成{0}%物攻的光属性伤害,持续3回合",Deals ({0}% of physical ATK) light type damage to a single target each turn for 3 turns
physicdebuffMetalDotMediumTips,"给单体目标每回合造成{0}%物攻的光属性伤害,持续3回合",Deals ({0}% of physical ATK) light type damage to a single target each turn for 3 turns
physicdebuffMetalDotStrongTips,"给单体目标每回合造成{0}%物攻的光属性伤害,持续3回合",Deals ({0}% of physical ATK) light type damage to a single target each turn for 3 turns
physicdebuffEarthDotSlightTips,"给单体目标每回合造成{0}%物攻的暗属性伤害,持续3回合",Deals ({0}% of physical ATK) dark type damage to a single target each turn for 3 turns
physicdebuffEarthDotMediumTips,"给单体目标每回合造成{0}%物攻的暗属性伤害,持续3回合",Deals ({0}% of physical ATK) dark type damage to a single target each turn for 3 turns
physicdebuffEarthDotStrongTips,"给单体目标每回合造成{0}%物攻的暗属性伤害,持续3回合",Deals ({0}% of physical ATK) dark type damage to a single target each turn for 3 turns
magicdebuffFireDotSlightTips,"给单体目标每回合造成{0}%法攻的火属性伤害,持续3回合",Deals ({0}% of magic ATK) fire type damage to a single target each turn for 3 turns
magicdebuffFireDotMediumTips,"给单体目标每回合造成{0}%法攻的火属性伤害,持续3回合",Deals ({0}% of magic ATK) fire type damage to a single target each turn for 3 turns
magicdebuffFireDotStrongTips,"给单体目标每回合造成{0}%法攻的火属性伤害,持续3回合",Deals ({0}% of magic ATK) fire type damage to a single target each turn for 3 turns
magicdebuffWaterDotSlightTips,"给单体目标每回合造成{0}%法攻的水属性伤害,持续3回合",Deals ({0}% of magic ATK) water type damage to a single target each turn for 3 turns
magicdebuffWaterDotMediumTips,"给单体目标每回合造成{0}%法攻的水属性伤害,持续3回合",Deals ({0}% of magic ATK) water type damage to a single target each turn for 3 turns
magicdebuffWaterDotStrongTips,"给单体目标每回合造成{0}%法攻的水属性伤害,持续3回合",Deals ({0}% of magic ATK) water type damage to a single target each turn for 3 turns
magicdebuffPlantDotSlightTips,"给单体目标每回合造成{0}%法攻的木属性伤害,持续3回合",Deals ({0}% of magic ATK) grass type damage to a single target each turn for 3 turns
magicdebuffPlantDotMediumTips,"给单体目标每回合造成{0}%法攻的木属性伤害,持续3回合",Deals ({0}% of magic ATK) grass type damage to a single target each turn for 3 turns
magicdebuffPlantDotStrongTips,"给单体目标每回合造成{0}%法攻的木属性伤害,持续3回合",Deals ({0}% of magic ATK) grass type damage to a single target each turn for 3 turns
magicdebuffMetalDotSlightTips,"给单体目标每回合造成{0}%法攻的光属性伤害,持续3回合",Deals ({0}% of magic ATK) light type damage to a single target each turn for 3 turns
magicdebuffMetalDotMediumTips,"给单体目标每回合造成{0}%法攻的光属性伤害,持续3回合",Deals ({0}% of magic ATK) light type damage to a single target each turn for 3 turns
magicdebuffMetalDotStrongTips,"给单体目标每回合造成{0}%法攻的光属性伤害,持续3回合",Deals ({0}% of magic ATK) light type damage to a single target each turn for 3 turns
magicdebuffEarthDotSlightTips,"给单体目标每回合造成{0}%法攻的暗属性伤害,持续3回合",Deals ({0}% of magic ATK) dark type damage to a single target each turn for 3 turns
magicdebuffEarthDotMediumTips,"给单体目标每回合造成{0}%法攻的暗属性伤害,持续3回合",Deals ({0}% of magic ATK) dark type damage to a single target each turn for 3 turns
magicdebuffEarthDotStrongTips,"给单体目标每回合造成{0}%法攻的暗属性伤害,持续3回合",Deals ({0}% of magic ATK) dark type damage to a single target each turn for 3 turns
ultXiaochou3Tips,给群体目标造成{0}%法攻的水属性法术伤害,Deals ({0}% of magic ATK) water type magic damage to all enemy targets
ultXiaochou4Tips,在3秒内进行操作，每次操作给单体目标造成{0}%法攻的火属性法术伤害,"Carry out actions for 3 seconds, each action dealing ({0}% of magic ATK) fire type magic damage to a single target"
ultKairuisi4Tips,给群体目标造成{0}%法攻的火属性法术伤害,Deals ({0}% of magic ATK) fire type magic damage to all enemy targets
ultHetong2Tips,在3秒内进行操作，每次操作给单体目标造成{0}%法攻的木属性法术伤害,"Carry out actions for 3 seconds, each action dealing ({0}% of magic ATK) grass type magic damage to a single target"
ultWagui3Tips,给单体目标造成{0}%法攻的水属性法术伤害,Deals ({0}% of magic ATK) water type magic damage to a single target
ultHuapo2Tips,在3秒内进行操作，每次操作给单体目标造成{0}%物攻的木属性物理伤害,"Carry out actions for 3 seconds, each action dealing ({0}% of physical ATK) grass type physical damage to a single target"
ultCike4Tips,嘲讽敌方全体，持续2回合,Provoke all enemy targets for 2 turns
ultPanshen2Tips,在3秒内进行操作，每次操作给单体目标造成{0}%物攻的木属性物理伤害,"Carry out actions for 3 seconds, each action dealing ({0}% of physical ATK) grass type physical damage to a single target"
ultWushi4Tips,给己方全体目标提升80%力量与智力，持续3回合,Increases all allies' STR and INT by 80% for 3 turns
ultWushi3Tips,在3秒内进行操作，每次操作给单体目标造成{0}%法攻的水属性法术伤害,"Carry out actions for 3 seconds, each action dealing ({0}% of magic ATK) water type magic damage to a single target"
ultXiyiren4Tips,在3秒内进行操作，每次操作给单体目标造成{0}%物攻的火属性物理伤害,"Carry out actions for 3 seconds, each action dealing ({0}% of physical ATK) fire type physical damage to a single target"
ultXiyiren2Tips,嘲讽敌方全体，持续2回合,Provoke all enemy targets for 2 turns
ultMantuoluo2Tips,给群体目标回复{0}%法攻的生命值,Recovers ({0}% of magic ATK) HP for all allies
ultHetong3Tips,给群体目标造成{0}%法攻的水属性法术伤害,Deals ({0}% of magic ATK) water type magic damage to all enemy targets
ultLonggongtongzi3Tips,给群体目标回复{0}%法攻的生命值,Recovers ({0}% of magic ATK) HP for all allies
ultLangren5Tips,在3秒内进行操作，每次操作给单体目标造成{0}%物攻的暗属性物理伤害,"Carry out actions for 3 seconds, each action dealing ({0}% of physical ATK) dark type physical damage to a single target"
ultLangren3Tips,嘲讽敌方全体，持续2回合,Provoke all enemy targets for 2 turns
ultKairuisi5Tips,给群体目标造成{0}%法攻的暗属性法术伤害并小概率附加失心效果,Deals ({0}% of magic ATK) dark type magic damage to all enemy targets with a small chance of Stupefying effect
ultNvyao5Tips,给单体目标造成{0}%法攻的暗属性法术伤害,Deals ({0}% of magic ATK) dark type magic damage to a single target
ultHapi1Tips,给群体目标回复{0}%法攻的生命值并附加恢复术效果,"Recovers ({0}% of magic ATK) HP for all allies, and buffs all healing effects "
ultPiying5Tips,给群体目标造成{0}%法攻的暗属性法术伤害,Deals ({0}% of magic ATK) dark type magic damage to all enemy targets
ultShuigui3Tips,给群体目标造成{0}%法攻的水属性法术伤害并小概率附加眩晕效果,Deals ({0}% of magic ATK) water type magic damage to all enemy targets with a small chance of stunning effects
psvXiaochou3Tips,永久提升10%智力,Permanently increases INT by 10%
psvXiaochou4Tips,永久提升10%智力,Permanently increases INT by 10%
psvKairuisi4Tips,使用法术技能时，10%提升自身80%智力，持续3回合,"Whenever you cast a magic ability, there is a 10% chance of increasing your INT by 80% for 3 turns "
psvHetong2Tips,血量小于等于总血量25%时，提升自身80%智力,"When HP drops below 25% of your total HP amount, increase your INT by 80%"
psvWagui3Tips,受到伤害时，25%降低攻击者40%速度，持续3回合,Gives an 25% chance of reducing the SPD of your attacker by 40% whenever you take damage for 3 turns
psvHuapo2Tips,使用物理技能时，10%提升自身80%力量，持续3回合,"Whenever you cast a physical ability, there is a 10% chance of increasing your STR by 80% for 3 turns "
psvCike4Tips,受到伤害时，80%嘲讽攻击者，持续2回合,Gives an 80% chance of casting Provoke on your attacker for 2 turns whenever you take damage
psvPanshen2Tips,战斗开始时，优先进行一次物理攻击,"At the start of battle, have precedence in carrying out one physical attack"
psvWushi4Tips,血量小于等于总血量25%时，提升自身40%速度,"When HP drops below 25% of your total HP amount, increase your SPD by 40%"
psvWushi3Tips,战斗开始时，提升己方全体20%智力，持续1回合,"At the start of battle, increase all allies' INT by 20% for 1 turns"
psvXiyiren4Tips,永久提升10%力量,Increases INT permanently by 10%
psvXiyiren2Tips,使用物理技能时，嘲讽被攻击者，持续2回合,"Whenever you cast a physical ability, casting Provoke on your target for 2 turns "
psvMantuoluo2Tips,受到伤害时，10%提高自身80%智力，持续3回合,Gives an 10% chance of increasing your INT by 80% for 3 turns whenever you take damage
psvHetong3Tips,战斗开始时，提升己方全体80%防御力，持续1回合,"At the start of battle, increase all allies' DEF by 80% for 1 turns"
psvLonggongtongzi3Tips,永久提升10%暴击率,Increases Crit Rate permanently by 10%
psvLangren5Tips,使用物理技能时，50%恢复自身50%法攻的生命值,"Whenever you cast a physical ability, there is a 50% chance of recovering (50% of magic ATK) HP "
psvLangren3Tips,受到伤害时，80%嘲讽攻击者，持续2回合,Gives an 80% chance of casting Provoke on your attacker for 2 turns whenever you take damage
psvKairuisi5Tips,死亡时，降低敌方群体80%防御力，持续3回合,"Upon dying, reduce all enemies' DEF by 80% for 3 turns"
psvNvyao5Tips,使用法术技能时，10%降低被攻击者80%防御力，持续3回合,"Whenever you cast a magic ability, there is a 10% chance of reducing your target's DEF by 80% for 3 turns "
psvHapi1Tips,死亡时，己方全体回复60%法攻的生命值,"Upon dying, recover (60% of magic ATK) HP for all allies"
psvPiying5Tips,使用法术技能时，20%给被攻击者附加痛楚效果,"Whenever you cast a magic ability, there is a 20% chance of dealing your target an additional Anguish effect"
psvShuigui3Tips,使用buff技能时，12.5%给被攻击者附加眩晕效果,"Whenever you cast a buff ability, there is a 12.5% chance of stunning your target"
bossdajie11Xiaochou41Tips,给单体目标造成100%法攻的火属性法术伤害,Deals (100% of magic ATK) fire type magic damage to a single target
bossdajie11Xiaochou42Tips,给群体目标造成60%法攻的火属性法术伤害,Deals (60% of magic ATK) fire type magic damage to all enemy targets
bossdajie11Xiaochou43Tips,给单体目标连续造成6次30%法攻的火属性法术伤害,Repeatedly deals (30% of magic ATK) fire type magic damage 6 times to a single target
bossdajie12Mantuoluo21Tips,给单体目标造成100%物攻的木属性物理伤害,Deals (100% of physical ATK) grass type physical damage to a single target
bossdajie12Mantuoluo22Tips,给群体目标造成60%法攻的木属性法术伤害,Deals (60% of magic ATK) grass type magic damage to all enemy targets
bossdajie12Mantuoluo23Tips,给自身回复100%法攻的生命值,Recovers (100% of magic ATK) of your HP
bossdajie12Mantuoluo24Tips,给自身回复大量生命值,Recovers a large amount of your HP
bossdajie13Langren31Tips,给单体目标造成100%物攻的水属性物理伤害,Deals (1000% of physical ATK) water type physical damage to a single target
bossdajie13Langren32Tips,降低自身受伤比,Decreases your Injury Rate
bossdajie13Langren34Tips,给单体目标连续造成6次50%物攻的水属性物理伤害,Repeatedly deals (50% of physical ATK) water type physical damage 6 times to a single target
bossdajie14Piying51Tips,给单体目标造成50%法攻的暗属性法术伤害,Deals (50% of magic ATK) dark type magic damage to a single target
bossdajie14Piying52Tips,使群体目标力量和智力降低80%，持续3回合,Reduces STR and  INT of all enemy targets by 80% for 3 turns
bossdajie14Piying53Tips,使群体目标力量降低80%，持续3回合,Reduces STR of all enemy targets by 80% for 3 turns
bossdajie14Piying54Tips,给群体目标造成250%法攻的暗属性法术伤害,Deals (250% of magic ATK) dark type magic damage to all enemy targets
bossdajie14Piying55Tips,使单体目标智力降低80%，持续3回合,Reduces INT of all enemy targets by 80% for 3 turns
bossdajie15Huapo21Tips,给单体目标造成200%物攻的木属性物理伤害,Deals (200% of physical ATK) grass type physical damage to a single target
bossdajie15Huapo22Tips,给单体目标造成100%法攻的木属性法术伤害,Deals (100% of magic ATK) grass type magic damage to a single target
bossdajie15Huapo23Tips,给单体目标连续造成多次100%物攻的水属性物理伤害,Repeatedly deals numbers of(100% of physical ATK) water type physical damage to a single target.
bossdajie16Xiaochou31Tips,给单体目标造成水属性法术伤害,Deals water type magic damage to a single target 
bossdajie16Xiaochou33Tips,给群体目标造成120%法攻的水属性法术伤害,Deals (120% of magic ATK) water type magic damage to all enemy targets
bossdajie16Xiaochou34Tips,给敌方目标造成水属性法术伤害,Deals water type magic damage an enemy target 
bossdajie17Zouyincao21Tips,给单体目标造成200%物攻的木属性物理伤害,Deals (200% of physical ATK) grass type physical damage to a single target
bossdajie17Zouyincao22Tips,给群体目标造成100%法攻的木属性法术伤害,Deals (100% of magic ATK) grass type magic damage to all enemy targets
bossdajie17Zouyincao23Tips,提升自身300%智力，持续3回合,Increases your INT by 300% for 3 turns
bossxiaoxiang21Wushi41Tips,给单体目标造成100%法攻的火属性法术伤害,Deals (100% of magic ATK) fire type magic damage to a single target
bossxiaoxiang21Wushi42Tips,提升自身60%智力，持续3回合,Increase your INT by 60% for 3 turns
bossxiaoxiang21Wushi43Tips,血量小于等于总血量25%时，提升自身40%速度,"When HP drops below 25% of your total HP amount, increase your SPD by 40%"
bossxiaoxiang21Wushi44Tips,给群体目标造成60%法攻的火属性法术伤害,Deals (60% of magic ATK) fire type magic damage to all enemy targets
bossxiaoxiang22Xiyiren21Tips,给单体目标造成200%物攻的木属性物理伤害,Deals (200% of physical ATK) grass type physical damage to a single target
bossxiaoxiang22Xiyiren22Tips,给单体目标造成150%法攻的木属性法术伤害,Deals (150% of magic ATK) grass type magic damage to a single target
bossxiaoxiang22Xiyiren23Tips,提升自身50%防御力，持续3回合,Increases your DEF by 50% for 3 turns
bossxiaoxiang22Xiyiren24Tips,给群体目标造成150%物攻的木属性物理伤害,Deals (150% of physical ATK) grass type physical damage to all enemy targets
bossxiaoxiang23Panshen21Tips,战斗开始时，优先进行一次物理攻击,"At the start of battle, have precedence in carrying out one physical attack"
bossxiaoxiang23Panshen22Tips,给单体目标造成100%物攻的木属性物理伤害,Deals (100% of physical ATK) grass type physical damage to a single target
bossxiaoxiang23Panshen23Tips,提升自身40%速度，持续3回合,Increases your SPD by 40% for 3 turns
bossxiaoxiang23Panshen24Tips,给单体目标连续造成6次40%物攻的木属性物理伤害,Repeatedly deals (40% of physical ATK) grass type physical damage6 times to a single target
bossxiaoxiang24Shuigui31Tips,给单体目标造成120%法攻的水属性法术伤害,Deals (120% of magic ATK) water type magic damage to a single target
bossxiaoxiang24Shuigui32Tips,提升自身50%智力，持续3回合,Increases your INT by 50% for 3 turns
bossxiaoxiang24Shuigui33Tips,攻击敌方群体，造成100%法攻水法术伤害,Deals (100% of magic ATK) water type magic damage to all enemy targets
bossxiaoxiang25Kairuisi51Tips,给单体目标造成150%法攻的暗属性法术伤害,Deals (150% of magic ATK) dark type magic damage to a single target
bossxiaoxiang25Kairuisi52Tips,给单体目标造成100%物攻的暗属性物理伤害,Deals (100% of physical ATK) dark type physical damage to a single target
bossxiaoxiang25Kairuisi53Tips,降低敌方全体50%防御力，持续3回合,Reduces all enemies' DEF by 50% for 3 turns
bossxiaoxiang25Kairuisi54Tips,给单体目标造成300%法攻的暗属性法术伤害,Deals (300% of magic ATK) dark type magic damage to a single target
bossxiaoxiang26Longgongtongzi31Tips,给单体目标造成150%法攻的水属性法术伤害,Deals (150% of magic ATK) water type magic damage to a single target
bossxiaoxiang26Longgongtongzi32Tips,给群体目标造成100%法攻的水属性法术伤害,Deals (100% of magic ATK) water type magic damage to all enemy targets
bossxiaoxiang26Longgongtongzi33Tips,死亡时，血量回复为30%血量上限,"Upon dying, recover HP up to 30% of your total HP amount"
bossxiaoxiang26Longgongtongzi34Tips,给自身回复80%法攻的生命值附加回复效果,Recovers (80% of magic ATK) of your HP and buffs healing effects
bossxiaoxiang27hetong21Tips,给群体目标造成60%法攻的木属性法术伤害,Deals (60% of magic ATK) grass type magic damage to all enemy targets
bossxiaoxiang27hetong22Tips,"给单体目标每回合造成70%法攻的木属性伤害,持续3回合",Deals (70% of magic ATK) grass type damage to a single target each turn for 3 turns
bossxiaoxiang27hetong23Tips,提升自身500%智力,Increases your INT by 500%
bossxiaoxiang27hetong24Tips,给单体目标连续造成6次40%法攻的木属性法术伤害,Repeatedly deals (40% of magic ATK) grass type magic damage 6 times to a single target
attackMetalCutSlightDescription,给单体目标造成光属性物理伤害,Deals light type physical damage to a single target
attackMetalCutMediumDescription,给单体目标造成光属性物理伤害,Deals light type physical damage to a single target
attackMetalCutStrongDescription,给单体目标造成光属性物理伤害,Deals light type physical damage to a single target
attackPlantCutSlightDescription,给单体目标造成木属性物理伤害,Deals grass type physical damage to a single target
attackPlantCutMediumDescription,给单体目标造成木属性物理伤害,Deals grass type physical damage to a single target
attackPlantCutStrongDescription,给单体目标造成木属性物理伤害,Deals grass type physical damage to a single target
attackWaterCutSlightDescription,给单体目标造成水属性物理伤害,Deals water type physical damage to a single target
attackWaterCutMediumDescription,给单体目标造成水属性物理伤害,Deals water type physical damage to a single target
attackWaterCutStrongDescription,给单体目标造成水属性物理伤害,Deals water type physical damage to a single target
attackFireCutSlightDescription,给单体目标造成火属性物理伤害,Deals fire type physical damage to a single target
attackFireCutMediumDescription,给单体目标造成火属性物理伤害,Deals fire type physical damage to a single target
attackFireCutStrongDescription,给单体目标造成火属性物理伤害,Deals fire type physical damage to a single target
attackEarthCutSlightDescription,给单体目标造成暗属性物理伤害,Deals dark type physical damage to a single target
attackEarthCutMediumDescription,给单体目标造成暗属性物理伤害,Deals dark type physical damage to a single target
attackEarthCutStrongDescription,给单体目标造成暗属性物理伤害,Deals dark type physical damage to a single target
attackMetalStabSlightDescription,给单体目标造成光属性物理伤害,Deals light type physical damage to a single target
attackMetalStabMediumDescription,给单体目标造成光属性物理伤害,Deals light type physical damage to a single target
attackMetalStabStrongDescription,给单体目标造成光属性物理伤害,Deals light type physical damage to a single target
attackPlantStabSlightDescription,给单体目标造成木属性物理伤害,Deals grass type physical damage to a single target
attackPlantStabMediumDescription,给单体目标造成木属性物理伤害,Deals grass type physical damage to a single target
attackPlantStabStrongDescription,给单体目标造成木属性物理伤害,Deals grass type physical damage to a single target
attackWaterStabSlightDescription,给单体目标造成水属性物理伤害,Deals water type physical damage to a single target
attackWaterStabMediumDescription,给单体目标造成水属性物理伤害,Deals water type physical damage to a single target
attackWaterStabStrongDescription,给单体目标造成水属性物理伤害,Deals water type physical damage to a single target
attackFireStabSlightDescription,给单体目标造成火属性物理伤害,Deals fire type physical damage to a single target
attackFireStabMediumDescription,给单体目标造成火属性物理伤害,Deals fire type physical damage to a single target
attackFireStabStrongDescription,给单体目标造成火属性物理伤害,Deals fire type physical damage to a single target
attackEarthStabSlightDescription,给单体目标造成暗属性物理伤害,Deals dark type physical damage to a single target
attackEarthStabMediumDescription,给单体目标造成暗属性物理伤害,Deals dark type physical damage to a single target
attackEarthStabStrongDescription,给单体目标造成暗属性物理伤害,Deals dark type physical damage to a single target
attackMetalSmashSlightDescription,给单体目标造成光属性物理伤害,Deals light type physical damage to a single target
attackMetalSmashMediumDescription,给单体目标造成光属性物理伤害,Deals light type physical damage to a single target
attackMetalSmashStrongDescription,给单体目标造成光属性物理伤害,Deals light type physical damage to a single target
attackPlantSmashSlightDescription,给单体目标造成木属性物理伤害,Deals grass type physical damage to a single target
attackPlantSmashMediumDescription,给单体目标造成木属性物理伤害,Deals grass type physical damage to a single target
attackPlantSmashStrongDescription,给单体目标造成木属性物理伤害,Deals grass type physical damage to a single target
attackWaterSmashSlightDescription,给单体目标造成水属性物理伤害,Deals water type physical damage to a single target
attackWaterSmashMediumDescription,给单体目标造成水属性物理伤害,Deals water type physical damage to a single target
attackWaterSmashStrongDescription,给单体目标造成水属性物理伤害,Deals water type physical damage to a single target
attackFireSmashSlightDescription,给单体目标造成火属性物理伤害,Deals fire type physical damage to a single target
attackFireSmashMediumDescription,给单体目标造成火属性物理伤害,Deals fire type physical damage to a single target
attackFireSmashStrongDescription,给单体目标造成火属性物理伤害,Deals fire type physical damage to a single target
attackEarthSmashSlightDescription,给单体目标造成暗属性物理伤害,Deals dark type physical damage to a single target
attackEarthSmashMediumDescription,给单体目标造成暗属性物理伤害,Deals dark type physical damage to a single target
attackEarthSmashStrongDescription,给单体目标造成暗属性物理伤害,Deals dark type physical damage to a single target
attackMetalSlightDescription,给单体目标造成光属性物理伤害,Deals light type physical damage to a single target
attackPlantSlightDescription,给单体目标造成木属性物理伤害,Deals grass type physical damage to a single target
attackWaterSlightDescription,给单体目标造成水属性物理伤害,Deals water type physical damage to a single target
attackFireSlightDescription,给单体目标造成火属性物理伤害,Deals fire type physical damage to a single target
attackEarthSlightDescription,给单体目标造成暗属性物理伤害,Deals dark type physical damage to a single target
magicMetalBallSlightDescription,给单体目标造成光属性法术伤害,Deals light type magic damage to a single target
magicMetalBallMediumDescription,给单体目标造成光属性法术伤害,Deals light type magic damage to a single target
magicMetalBallStrongDescription,给单体目标造成光属性法术伤害,Deals light type magic damage to a single target
magicMetalColumnSlightDescription,给单体目标造成光属性法术伤害,Deals light type magic damage to a single target
magicMetalColumnMediumDescription,给单体目标造成光属性法术伤害,Deals light type magic damage to a single target
magicMetalColumnStrongDescription,给单体目标造成光属性法术伤害,Deals light type magic damage to a single target
magicPlantBallSlightDescription,给单体目标造成木属性法术伤害,Deals grass type magic damage to a single target
magicPlantBallMediumDescription,给单体目标造成木属性法术伤害,Deals grass type magic damage to a single target
magicPlantBallStrongDescription,给单体目标造成木属性法术伤害,Deals grass type magic damage to a single target
magicPlantColumnSlightDescription,给单体目标造成木属性法术伤害,Deals grass type magic damage to a single target
magicPlantColumnMediumDescription,给单体目标造成木属性法术伤害,Deals grass type magic damage to a single target
magicPlantColumnStrongDescription,给单体目标造成木属性法术伤害,Deals grass type magic damage to a single target
magicWaterBallSlightDescription,给单体目标造成水属性法术伤害,Deals water type magic damage to a single target
magicWaterBallMediumDescription,给单体目标造成水属性法术伤害,Deals water type magic damage to a single target
magicWaterBallStrongDescription,给单体目标造成水属性法术伤害,Deals water type magic damage to a single target
magicWaterColumnSlightDescription,给单体目标造成水属性法术伤害,Deals water type magic damage to a single target
magicWaterColumnMediumDescription,给单体目标造成水属性法术伤害,Deals water type magic damage to a single target
magicWaterColumnStrongDescription,给单体目标造成水属性法术伤害,Deals water type magic damage to a single target
magicFireBallSlightDescription,给单体目标造成火属性法术伤害,Deals fire type magic damage to a single target
magicFireBallMediumDescription,给单体目标造成火属性法术伤害,Deals fire type magic damage to a single target
magicFireBallStrongDescription,给单体目标造成火属性法术伤害,Deals fire type magic damage to a single target
magicFireColumnSlightDescription,给单体目标造成火属性法术伤害,Deals fire type magic damage to a single target
magicFireColumnMediumDescription,给单体目标造成火属性法术伤害,Deals fire type magic damage to a single target
magicFireColumnStrongDescription,给单体目标造成火属性法术伤害,Deals fire type magic damage to a single target
magicEarthBallSlightDescription,给单体目标造成暗属性法术伤害,Deals dark type magic damage to a single target
magicEarthBallMediumDescription,给单体目标造成暗属性法术伤害,Deals dark type magic damage to a single target
magicEarthBallStrongDescription,给单体目标造成暗属性法术伤害,Deals dark type magic damage to a single target
magicEarthColumnSlightDescription,给单体目标造成暗属性法术伤害,Deals dark type magic damage to a single target
magicEarthColumnMediumDescription,给单体目标造成暗属性法术伤害,Deals dark type magic damage to a single target
magicEarthColumnStrongDescription,给单体目标造成暗属性法术伤害,Deals dark type magic damage to a single target
magicMetalSlightDescription,给单体目标造成光属性法术伤害,Deals light type magic damage to a single target
